	D10f	D10s	D11f	D11s	D12f	D12s	D13f	D13s	D14f	D14s	D15f	D15s	D1f	D1s	D2f	D2s	D3f	D4f	D4s	D5f	D5s	D6f	D6s	D7f	D7s	D8f	D8s	D9f	D9s	H10f	H11f	H11s	H12f	H12s	H1f	H1s	H2f	H2s	H3f	H3s	H4f	H4s	H5f	H5s	H6f	H6s	H7f	H7s	H8f	H8s	H9f	PD10f	PD10s	PD11f	PD11s	PD12f	PD12s	PD1f	PD1s	PD2f	PD2s	PD3f	PD3s	PD4f	PD4s	PD5s	PD6f	PD6s	PD7f	PD7s	PD8f	PD8s	PD9s	W10f	W10s	W11f	W11s	W12f	W12s	W13f	W13s	W14f	W14s	W15f	W15s	W16f	W16s	W1f	W1s	W2f	W2s	W3f	W3s	W4f	W4s	W5f	W5s	W6f	W6s	W7f	W7s	W8f	W9f	W9s
D15f	0.4082857142857143	0.9905	0.3835	0.9897142857142858	0.5352142857142858	0.9921428571428571	0.36842857142857144	0.9874285714285714	0.494	0.9915714285714285	0.0	0.9788571428571429	0.4925	0.9912142857142857	0.5682857142857143	0.9724285714285714	0.5815	0.5164285714285715	0.9912857142857143	0.7713571428571429	0.9894285714285714	0.6375	0.9915714285714285	0.5585	0.9844285714285714	0.66	0.9926428571428572	0.4572857142857143	0.986	0.9531428571428572	0.8977857142857143	0.9971428571428571	0.9592142857142857	0.9847142857142858	0.9380714285714286	0.9969285714285714	0.9646428571428571	0.9526428571428571	0.9327142857142857	0.9768571428571429	0.9174285714285715	0.9883571428571428	0.8817857142857143	0.9888571428571429	0.9082142857142858	0.987	0.9352857142857143	0.9997142857142857	0.9141428571428571	0.9844285714285714	0.9317857142857143	0.7089285714285715	0.9784285714285714	0.6179285714285714	0.9446428571428571	0.8446428571428571	0.9835	0.5055714285714286	0.983	0.7492857142857143	0.9869285714285714	0.4377857142857143	0.9842857142857143	0.7077857142857142	0.9779285714285715	0.9873571428571428	0.5856428571428571	0.9825	0.47564285714285715	0.968	0.9157142857142857	0.9457142857142857	0.9656428571428571	0.8367857142857142	0.9772857142857143	0.6733571428571429	0.9801428571428571	0.6374285714285715	0.9745714285714285	0.6752142857142858	0.9863571428571428	0.5817857142857142	0.9887857142857143	0.8065	0.9632142857142857	0.5947857142857143	0.9883571428571428	0.5848571428571429	0.9597857142857142	0.4992142857142857	0.9793571428571428	0.5372857142857143	0.9883571428571428	0.9271428571428572	0.9865	0.6008571428571429	0.9817142857142858	0.6818571428571428	0.9500714285714286	0.7545	0.9802857142857143	0.7794285714285715	0.4456428571428571	0.9385
D15s	0.9832857142857143	0.6745714285714286	0.9834285714285714	0.5967142857142858	0.9437142857142857	0.7955714285714286	0.9866428571428572	0.5163571428571428	0.985	0.5737857142857142	0.9788571428571429	0.0	0.9631428571428572	0.6748571428571428	0.9794285714285714	0.7129285714285715	0.9858571428571429	0.9117857142857143	0.7665	0.9849285714285714	0.47414285714285714	0.9694285714285714	0.8037142857142857	0.9797142857142858	0.6243571428571428	0.9709285714285715	0.7251428571428571	0.9731428571428572	0.6647857142857143	0.9917142857142857	0.9871428571428571	0.9518571428571428	0.9915	0.862	0.9905	0.9369285714285714	0.9935714285714285	0.6291428571428571	0.9887142857142858	0.7741428571428571	0.9925	0.6730714285714285	0.9834285714285714	0.9365714285714286	0.9858571428571429	0.8102142857142857	0.9764285714285714	0.9175714285714286	0.9882857142857143	0.8975714285714286	0.9872857142857143	0.9899285714285714	0.5733571428571429	0.9820714285714286	0.7505714285714286	0.9837142857142858	0.6869285714285714	0.9892142857142857	0.643	0.9849285714285714	0.6179285714285714	0.9785714285714285	0.6452142857142857	0.9892142857142857	0.7653571428571428	0.8107142857142857	0.9812142857142857	0.7165	0.9850714285714286	0.7632857142857142	0.9734285714285714	0.717	0.6406428571428572	0.9732142857142857	0.7783571428571429	0.9653571428571428	0.6779285714285714	0.9716428571428571	0.6341428571428571	0.9912142857142857	0.6165	0.9793571428571428	0.7265	0.9843571428571428	0.6745	0.9432142857142857	0.7119285714285715	0.9704285714285714	0.7558571428571429	0.9801428571428571	0.7184285714285714	0.983	0.6009285714285715	0.986	0.8087142857142857	0.9882142857142857	0.7110714285714286	0.9857142857142858	0.655	0.9871428571428571	0.5616428571428571	0.9827142857142858	0.9797857142857143	0.6869285714285714
D1f	0.42842857142857144	0.9739285714285715	0.5171428571428571	0.9690714285714286	0.41785714285714287	0.9846428571428572	0.446	0.9663571428571428	0.6164285714285714	0.9652142857142857	0.4925	0.9631428571428572	0.0	0.9725714285714285	0.4137857142857143	0.9444285714285714	0.618	0.5771428571428572	0.9709285714285715	0.8915714285714286	0.9671428571428572	0.38457142857142856	0.9720714285714286	0.4082142857142857	0.9606428571428571	0.39935714285714285	0.9708571428571429	0.7096428571428571	0.9658571428571429	0.9532142857142857	0.8632142857142857	0.9940714285714286	0.9544285714285714	0.9780714285714286	0.8965	0.9928571428571429	0.9737142857142858	0.9131428571428571	0.921	0.9787142857142858	0.8695714285714286	0.9736428571428571	0.8238571428571428	0.9929285714285714	0.8415	0.9865714285714285	0.9345	0.9960714285714286	0.8755714285714286	0.9897142857142858	0.9367142857142857	0.6867142857142857	0.9675714285714285	0.38157142857142856	0.9217142857142857	0.6478571428571429	0.9624285714285714	0.5275	0.9679285714285715	0.6986428571428571	0.9699285714285715	0.4005	0.9667142857142857	0.6391428571428571	0.961	0.9760714285714286	0.6605714285714286	0.9613571428571429	0.4375	0.9507142857142857	0.9352857142857143	0.932	0.95	0.9470714285714286	0.9635	0.8107142857142857	0.9635	0.9272857142857143	0.9532142857142857	0.9668571428571429	0.9705714285714285	0.8664285714285714	0.9731428571428572	0.8163571428571429	0.9579285714285715	0.6737142857142857	0.9664285714285714	0.8495	0.9593571428571429	0.6625	0.9657857142857142	0.6078571428571429	0.9703571428571428	0.8942857142857142	0.9695	0.899	0.9592142857142857	0.5738571428571428	0.9410714285714286	0.7062142857142857	0.9593571428571429	0.7373571428571428	0.6245	0.9057857142857143
D1s	0.9942142857142857	0.6843571428571429	0.9906428571428572	0.6009285714285715	0.9437857142857143	0.8472857142857143	0.9959285714285714	0.5263571428571429	0.9965	0.5195714285714286	0.9912142857142857	0.6748571428571428	0.9725714285714285	0.0	0.9939285714285714	0.6212142857142857	0.9979285714285714	0.8952857142857142	0.7127857142857142	0.9970714285714286	0.6083571428571428	0.9817142857142858	0.6483571428571429	0.9927142857142857	0.4982142857142857	0.9852142857142857	0.6881428571428572	0.9768571428571429	0.5827142857142857	0.9952142857142857	0.9912142857142857	0.9406428571428571	0.9984285714285714	0.8382857142857143	0.9928571428571429	0.9415	0.9907857142857143	0.6168571428571429	0.9902857142857143	0.7815714285714286	0.9919285714285714	0.758	0.9804285714285714	0.9529285714285715	0.9954285714285714	0.9042142857142857	0.9799285714285715	0.9632857142857143	0.9960714285714286	0.9259285714285714	0.9935714285714285	0.9915	0.6414285714285715	0.9962857142857143	0.747	0.9966428571428572	0.5952857142857143	0.9977142857142857	0.6621428571428571	0.9962142857142857	0.6722142857142858	0.9972142857142857	0.5981428571428572	0.9975714285714286	0.7399285714285714	0.8263571428571429	0.9912857142857143	0.6496428571428572	0.9971428571428571	0.7517142857142857	0.9795714285714285	0.7773571428571429	0.6293571428571428	0.987	0.6971428571428572	0.9767857142857143	0.6873571428571429	0.9800714285714286	0.5892857142857143	0.9958571428571429	0.7448571428571429	0.9922857142857143	0.8177142857142857	0.992	0.712	0.9589285714285715	0.5507142857142857	0.9859285714285714	0.6261428571428571	0.9948571428571429	0.6122857142857143	0.9964285714285714	0.7055714285714285	0.9956428571428572	0.7516428571428572	0.9983571428571428	0.6118571428571429	0.9953571428571428	0.6546428571428572	0.9967142857142857	0.6750714285714285	0.9972857142857143	0.9907142857142858	0.6134285714285714
D2f	0.4313571428571429	0.9932142857142857	0.5485	0.9912142857142857	0.4694285714285714	0.9952142857142857	0.44535714285714284	0.9899285714285714	0.6941428571428572	0.9899285714285714	0.5682857142857143	0.9794285714285714	0.4137857142857143	0.9939285714285714	0.0	0.9707142857142858	0.6016428571428571	0.675	0.9941428571428571	0.8746428571428572	0.993	0.44014285714285717	0.9952857142857143	0.36	0.9872857142857143	0.6163571428571428	0.9957857142857143	0.7222142857142857	0.9898571428571429	0.9380714285714286	0.8292142857142857	0.9977857142857143	0.9189285714285714	0.9936428571428572	0.8466428571428571	0.9975714285714286	0.9708571428571429	0.9315714285714286	0.9220714285714285	0.9863571428571428	0.8329285714285715	0.9931428571428571	0.866	0.9967142857142857	0.8729285714285714	0.9928571428571429	0.9064285714285715	0.9982142857142857	0.8793571428571428	0.9935714285714285	0.8916428571428572	0.7637857142857143	0.9870714285714286	0.4955	0.9347142857142857	0.5292857142857142	0.9887857142857143	0.5255714285714286	0.9892142857142857	0.8330714285714286	0.9897857142857143	0.48678571428571427	0.9891428571428571	0.6877857142857143	0.9847857142857143	0.9904285714285714	0.7116428571428571	0.9824285714285714	0.5051428571428571	0.9703571428571428	0.9573571428571429	0.9490714285714286	0.9667142857142857	0.9355	0.9872857142857143	0.8021428571428572	0.9843571428571428	0.9372142857142857	0.9774285714285714	0.9715714285714285	0.9907857142857143	0.771	0.9931428571428571	0.8555	0.9793571428571428	0.6662857142857143	0.9926428571428572	0.7366428571428572	0.9787142857142858	0.7125714285714285	0.9877857142857143	0.484	0.9924285714285714	0.6736428571428571	0.9921428571428571	0.9123571428571429	0.9889285714285714	0.5279285714285714	0.9647142857142857	0.6971428571428572	0.9867142857142858	0.5585714285714286	0.6172857142857143	0.924
D2s	0.9737857142857143	0.6958571428571428	0.9825	0.6550714285714285	0.9085714285714286	0.8632857142857143	0.9786428571428571	0.6543571428571429	0.9774285714285714	0.6010714285714286	0.9724285714285714	0.7129285714285715	0.9444285714285714	0.6212142857142857	0.9707142857142858	0.0	0.9774285714285714	0.8507857142857143	0.6587857142857143	0.9712142857142857	0.589	0.9537142857142857	0.5810714285714286	0.9716428571428571	0.5329285714285714	0.9627857142857142	0.6562857142857143	0.9678571428571429	0.6241428571428571	0.9875	0.9853571428571428	0.964	0.9921428571428571	0.8572142857142857	0.988	0.9578571428571429	0.9904285714285714	0.5363571428571429	0.9828571428571429	0.8227857142857142	0.9885714285714285	0.7631428571428571	0.9790714285714286	0.9535	0.9847857142857143	0.8992857142857142	0.9806428571428571	0.9760714285714286	0.9886428571428572	0.9130714285714285	0.9865714285714285	0.9772857142857143	0.6776428571428571	0.9729285714285715	0.7825	0.9741428571428571	0.5949285714285715	0.9852857142857143	0.6885714285714286	0.9788571428571429	0.6928571428571428	0.9686428571428571	0.6429285714285714	0.984	0.7039285714285715	0.8136428571428571	0.9752857142857143	0.677	0.9822142857142857	0.7422857142857143	0.971	0.7330714285714286	0.682	0.9791428571428571	0.7104285714285714	0.9655714285714285	0.7026428571428571	0.9800714285714286	0.6315714285714286	0.989	0.7312142857142857	0.9719285714285715	0.8075	0.9813571428571428	0.6368571428571429	0.9413571428571429	0.5345714285714286	0.9693571428571428	0.6776428571428571	0.9687857142857143	0.5965	0.976	0.7127142857142857	0.9793571428571428	0.7471428571428571	0.9837857142857143	0.5622142857142857	0.9780714285714286	0.6449285714285714	0.9806428571428571	0.6450714285714285	0.9722142857142857	0.9687857142857143	0.6737142857142857
D3f	0.5030714285714286	0.9977857142857143	0.5715	0.9963571428571428	0.38357142857142856	0.9993571428571428	0.463	0.9947142857142857	0.5610714285714286	0.9948571428571429	0.5815	0.9858571428571429	0.618	0.9979285714285714	0.6016428571428571	0.9774285714285714	0.0	0.6481428571428571	0.9982142857142857	0.8815714285714286	0.998	0.6521428571428571	0.9989285714285714	0.5104285714285715	0.9912857142857143	0.8507142857142858	0.9993571428571428	0.7551428571428571	0.9958571428571429	0.9657142857142857	0.8275	1.0	0.9678571428571429	0.9969285714285714	0.9132857142857143	0.9995	0.9697142857142858	0.9587142857142857	0.9425714285714286	0.9912857142857143	0.8959285714285714	0.9974285714285714	0.7149285714285715	0.9987857142857143	0.7898571428571428	0.9967142857142857	0.9490714285714286	0.9999285714285714	0.8648571428571429	0.9968571428571429	0.9458571428571428	0.8647857142857143	0.9921428571428571	0.7627857142857143	0.9382142857142857	0.8583571428571428	0.9932142857142857	0.36042857142857143	0.9935	0.7765	0.9947142857142857	0.6053571428571428	0.9932142857142857	0.8442857142857143	0.9897857142857143	0.9952857142857143	0.7908571428571428	0.9888571428571429	0.38885714285714285	0.9807857142857143	0.8018571428571428	0.9560714285714286	0.9795	0.9212142857142858	0.9887857142857143	0.8588571428571429	0.9902142857142857	0.9130714285714285	0.9825	0.9355714285714286	0.9949285714285714	0.8656428571428572	0.9958571428571429	0.9264285714285714	0.9784285714285714	0.8287142857142857	0.9955	0.8853571428571428	0.9680714285714286	0.8280714285714286	0.9886428571428572	0.4134285714285714	0.9968571428571429	0.9463571428571429	0.997	0.8562142857142857	0.9922142857142857	0.7754285714285715	0.9546428571428571	0.8602142857142857	0.9907142857142858	0.8581428571428571	0.819	0.9378571428571428
D4f	0.5295	0.9077857142857143	0.6484285714285715	0.8975714285714286	0.6229285714285714	0.9527142857142857	0.458	0.9016428571428572	0.5055714285714286	0.8849285714285714	0.5164285714285715	0.9117857142857143	0.5771428571428572	0.8952857142857142	0.675	0.8507857142857143	0.6481428571428571	0.0	0.9082142857142858	0.7744285714285715	0.8865	0.5924285714285714	0.8717857142857143	0.5965714285714285	0.8695	0.7247857142857143	0.9015714285714286	0.6155714285714285	0.8797142857142857	0.9622142857142857	0.8802142857142857	0.9884285714285714	0.9660714285714286	0.9493571428571429	0.9132142857142858	0.9894285714285714	0.9779285714285715	0.8174285714285714	0.9362142857142857	0.9426428571428571	0.9010714285714285	0.9221428571428572	0.8155	0.9877142857142858	0.8472142857142857	0.9719285714285715	0.9467857142857142	0.9948571428571429	0.89	0.9758571428571429	0.947	0.784	0.8999285714285714	0.715	0.8757857142857143	0.7892142857142858	0.8700714285714286	0.6820714285714286	0.894	0.777	0.8992142857142857	0.6807142857142857	0.8864285714285715	0.7427142857142857	0.8832142857142857	0.9217857142857143	0.6354285714285715	0.8943571428571429	0.6668571428571428	0.8955714285714286	0.9173571428571429	0.87	0.877	0.844	0.8842857142857142	0.6797142857142857	0.8957142857142857	0.7409285714285714	0.8711428571428571	0.7919285714285714	0.905	0.6650714285714285	0.9178571428571428	0.8699285714285714	0.8828571428571429	0.628	0.8735	0.6766428571428571	0.8687142857142857	0.592	0.8774285714285714	0.6381428571428571	0.9018571428571428	0.8767857142857143	0.9167142857142857	0.7188571428571429	0.8778571428571429	0.7165	0.8623571428571428	0.7835	0.882	0.7394285714285714	0.5757142857142857	0.8516428571428571
D4s	0.9932857142857143	0.4659285714285714	0.9917857142857143	0.684	0.9403571428571429	0.5743571428571429	0.9977142857142857	0.6511428571428571	0.9975	0.6559285714285714	0.9912857142857143	0.7665	0.9709285714285715	0.7127857142857142	0.9941428571428571	0.6587857142857143	0.9982142857142857	0.9082142857142858	0.0	0.9977857142857143	0.6433571428571428	0.9767857142857143	0.6811428571428572	0.9937857142857143	0.6006428571428571	0.9898571428571429	0.7107857142857142	0.9791428571428571	0.5778571428571428	0.998	0.996	0.9582857142857143	0.999	0.8699285714285714	0.9920714285714286	0.9536428571428571	0.9973571428571428	0.656	0.995	0.8304285714285714	0.9979285714285714	0.7739285714285714	0.9948571428571429	0.9314285714285714	0.9962857142857143	0.9116428571428571	0.9935714285714285	0.9822142857142857	0.9972142857142857	0.911	0.9970714285714286	0.9950714285714286	0.6674285714285715	0.9957857142857143	0.7670714285714286	0.9978571428571429	0.6782142857142858	0.9982142857142857	0.6773571428571429	0.9935	0.7169285714285715	0.9977142857142857	0.6751428571428572	0.9952857142857143	0.6966428571428571	0.6019285714285715	0.991	0.6508571428571429	0.9980714285714286	0.5755714285714286	0.981	0.7402857142857143	0.709	0.9950714285714286	0.7641428571428571	0.988	0.6692142857142858	0.9904285714285714	0.6701428571428572	0.9951428571428571	0.7467142857142857	0.9908571428571429	0.836	0.9924285714285714	0.7411428571428571	0.9611428571428572	0.665	0.9533571428571429	0.7380714285714286	0.9935	0.6992142857142857	0.9963571428571428	0.7275	0.9961428571428571	0.8116428571428571	0.9959285714285714	0.5795	0.9957857142857143	0.716	0.9967142857142857	0.7212142857142857	0.9965	0.9877857142857143	0.5785
D5f	0.7817142857142857	0.9972857142857143	0.7621428571428571	0.9967857142857143	0.8883571428571428	0.996	0.7421428571428571	0.9937142857142857	0.7065714285714285	0.9941428571428571	0.7713571428571429	0.9849285714285714	0.8915714285714286	0.9970714285714286	0.8746428571428572	0.9712142857142857	0.8815714285714286	0.7744285714285715	0.9977857142857143	0.0	0.9970714285714286	0.8817142857142857	0.9990714285714286	0.8505	0.9895714285714285	0.8935714285714286	0.9983571428571428	0.7833571428571429	0.9950714285714286	0.9667142857142857	0.9547142857142857	0.9569285714285715	0.967	0.9912142857142857	0.9706428571428571	0.9972142857142857	0.9669285714285715	0.9500714285714286	0.9705714285714285	0.9824285714285714	0.9540714285714286	0.9950714285714286	0.9503571428571429	0.9936428571428572	0.9605	0.986	0.9619285714285715	0.9999285714285714	0.9707142857142858	0.9927857142857143	0.9520714285714286	0.8071428571428572	0.9884285714285714	0.8847142857142857	0.9862857142857143	0.8803571428571428	0.9926428571428572	0.8955714285714286	0.9919285714285714	0.9404285714285714	0.9936428571428572	0.8768571428571429	0.991	0.8992142857142857	0.9856428571428572	0.9926428571428572	0.7717142857142857	0.9869285714285714	0.9008571428571429	0.9742857142857143	0.9136428571428571	0.9245	0.9699285714285715	0.6792857142857143	0.9804285714285714	0.5294285714285715	0.982	0.76	0.9582142857142857	0.7454285714285714	0.9948571428571429	0.6238571428571429	0.9957142857142857	0.8017142857142857	0.9632857142857143	0.7404285714285714	0.9953571428571428	0.7656428571428572	0.9598571428571429	0.5729285714285715	0.9886428571428572	0.8240714285714286	0.9967857142857143	0.9204285714285714	0.9950714285714286	0.6310714285714286	0.9885	0.8371428571428572	0.9557142857142857	0.7695714285714286	0.9888571428571429	0.8430714285714286	0.7042142857142857	0.9614285714285714
D5s	0.9925	0.5603571428571429	0.9900714285714286	0.5047142857142857	0.9331428571428572	0.7658571428571429	0.9964285714285714	0.4645	0.997	0.44242857142857145	0.9894285714285714	0.47414285714285714	0.9671428571428572	0.6083571428571428	0.993	0.589	0.998	0.8865	0.6433571428571428	0.9970714285714286	0.0	0.973	0.6372142857142857	0.9935	0.46764285714285714	0.9835714285714285	0.6114285714285714	0.9741428571428571	0.5086428571428572	0.9970714285714286	0.9959285714285714	0.9408571428571428	0.9980714285714286	0.8399285714285715	0.9955	0.9240714285714285	0.9974285714285714	0.5469285714285714	0.9955	0.7696428571428572	0.9975714285714286	0.6970714285714286	0.9902857142857143	0.9381428571428572	0.9965714285714286	0.8072857142857143	0.9927142857142857	0.955	0.9967142857142857	0.8894285714285715	0.9962857142857143	0.9941428571428571	0.5107142857142857	0.9954285714285714	0.7085714285714285	0.9965714285714286	0.5427857142857143	0.9975714285714286	0.5411428571428571	0.9947857142857143	0.602	0.996	0.5250714285714285	0.9962857142857143	0.6497142857142857	0.7537142857142857	0.9915	0.6073571428571428	0.9976428571428572	0.7032142857142857	0.9748571428571429	0.7028571428571428	0.6047857142857143	0.9934285714285714	0.6814285714285714	0.9799285714285715	0.5945714285714285	0.9845714285714285	0.5382857142857143	0.9946428571428572	0.6228571428571429	0.988	0.7246428571428571	0.9917857142857143	0.6234285714285714	0.9485	0.5676428571428571	0.9719285714285715	0.647	0.9920714285714286	0.5739285714285715	0.9925	0.5427142857142857	0.9959285714285714	0.706	0.9901428571428571	0.5400714285714285	0.9955	0.5722142857142857	0.9975	0.5147142857142857	0.9955714285714286	0.9857857142857143	0.6120714285714286
D6f	0.39071428571428574	0.9859285714285714	0.6319285714285714	0.9761428571428571	0.4792142857142857	0.9925714285714285	0.48	0.9768571428571429	0.6537857142857143	0.9749285714285715	0.6375	0.9694285714285714	0.38457142857142856	0.9817142857142858	0.44014285714285717	0.9537142857142857	0.6521428571428571	0.5924285714285714	0.9767857142857143	0.8817142857142857	0.973	0.0	0.9746428571428571	0.3043571428571429	0.9667142857142857	0.5447857142857143	0.9746428571428571	0.7062857142857143	0.9721428571428572	0.9207142857142857	0.8581428571428571	0.9972857142857143	0.9469285714285715	0.9901428571428571	0.8920714285714286	0.9981428571428571	0.9679285714285715	0.9046428571428572	0.9225	0.9753571428571428	0.859	0.9856428571428572	0.8282857142857143	0.9962857142857143	0.8519285714285715	0.993	0.9030714285714285	0.9993571428571428	0.871	0.9918571428571429	0.9167142857142857	0.7635	0.9694285714285714	0.45821428571428574	0.9226428571428571	0.6519285714285714	0.9675	0.6177857142857143	0.9713571428571428	0.7917857142857143	0.9781428571428571	0.5308571428571428	0.9706428571428571	0.6972857142857143	0.9692142857142857	0.9770714285714286	0.7305714285714285	0.9626428571428571	0.5376428571428571	0.9575	0.9447142857142857	0.9282142857142858	0.9494285714285714	0.9487142857142857	0.9710714285714286	0.8320714285714286	0.9687142857142857	0.9235	0.9573571428571429	0.9720714285714286	0.9737857142857143	0.8687142857142857	0.9775714285714285	0.8497142857142858	0.9647142857142857	0.6953571428571429	0.9731428571428572	0.872	0.9610714285714286	0.7231428571428572	0.9639285714285715	0.6530714285714285	0.9748571428571429	0.8622857142857143	0.9821428571428571	0.9063571428571429	0.9682142857142857	0.6583571428571429	0.9473571428571429	0.7687142857142857	0.9654285714285714	0.6778571428571428	0.6445	0.9042857142857142
D6s	0.9944285714285714	0.7197142857142858	0.9955	0.6765	0.9319285714285714	0.8705	0.9986428571428572	0.7063571428571429	0.9989285714285714	0.6502857142857142	0.9915714285714285	0.8037142857142857	0.9720714285714286	0.6483571428571429	0.9952857142857143	0.5810714285714286	0.9989285714285714	0.8717857142857143	0.6811428571428572	0.9990714285714286	0.6372142857142857	0.9746428571428571	0.0	0.9965714285714286	0.5428571428571428	0.9881428571428571	0.6761428571428572	0.9781428571428571	0.622	0.999	0.9988571428571429	0.9713571428571428	0.9994285714285714	0.8895	0.9975714285714286	0.9767142857142858	0.9987857142857143	0.6497142857142857	0.997	0.8724285714285714	0.9991428571428571	0.8082857142857143	0.9981428571428571	0.9732142857142857	0.9983571428571428	0.9373571428571429	0.9946428571428572	0.9872142857142857	0.9977857142857143	0.9454285714285714	0.9987142857142857	0.9976428571428572	0.7483571428571428	0.9968571428571429	0.8262857142857143	0.9986428571428572	0.6077142857142858	0.9989285714285714	0.7264285714285714	0.9955714285714286	0.7381428571428571	0.9987857142857143	0.6947857142857143	0.9983571428571428	0.7201428571428572	0.8187857142857143	0.9952857142857143	0.7150714285714286	0.9990714285714286	0.7842857142857143	0.9869285714285714	0.8012857142857143	0.7666428571428572	0.9972857142857143	0.7050714285714286	0.9917142857142857	0.7366428571428572	0.9937142857142857	0.6647142857142857	0.9982142857142857	0.7527142857142857	0.9949285714285714	0.8252857142857143	0.9955	0.7152142857142857	0.9737857142857143	0.4730714285714286	0.9842142857142857	0.675	0.9974285714285714	0.6163571428571428	0.9984285714285714	0.636	0.9974285714285714	0.7494285714285714	0.9983571428571428	0.5805714285714285	0.9963571428571428	0.7108571428571429	0.9983571428571428	0.7037142857142857	0.9982857142857143	0.9909285714285714	0.7164285714285714
D7f	0.2822857142857143	0.9939285714285714	0.5528571428571428	0.9919285714285714	0.3821428571428571	0.9972142857142857	0.3350714285714286	0.9900714285714286	0.5960714285714286	0.9887857142857143	0.5585	0.9797142857142858	0.4082142857142857	0.9927142857142857	0.36	0.9716428571428571	0.5104285714285715	0.5965714285714285	0.9937857142857143	0.8505	0.9935	0.3043571428571429	0.9965714285714286	0.0	0.9879285714285714	0.6156428571428572	0.993	0.6965714285714286	0.9904285714285714	0.9342857142857143	0.8150714285714286	0.9942857142857143	0.9247857142857143	0.9897857142857143	0.858	0.9943571428571428	0.9673571428571428	0.9238571428571428	0.9129285714285714	0.9808571428571429	0.8302857142857143	0.9908571428571429	0.7763571428571429	0.9928571428571429	0.7990714285714285	0.9907142857142858	0.8990714285714285	0.997	0.8549285714285715	0.9909285714285714	0.8895	0.7697142857142857	0.9850714285714286	0.4865714285714286	0.9327857142857143	0.6187142857142857	0.9860714285714286	0.4740714285714286	0.9867142857142858	0.7659285714285714	0.9887857142857143	0.46714285714285714	0.9865	0.7053571428571429	0.9831428571428571	0.9885714285714285	0.7382857142857143	0.9803571428571428	0.4612857142857143	0.9703571428571428	0.923	0.9402857142857143	0.9644285714285714	0.9351428571428572	0.9838571428571429	0.8007142857142857	0.9814285714285714	0.9171428571428571	0.9744285714285714	0.9542857142857143	0.9897857142857143	0.8338571428571429	0.9943571428571428	0.8614285714285714	0.9722857142857143	0.6882857142857143	0.9922142857142857	0.8345	0.9626428571428571	0.7182857142857143	0.9845	0.49757142857142855	0.9921428571428571	0.8372857142857143	0.9924285714285714	0.8811428571428571	0.9885714285714285	0.6595	0.9493571428571429	0.7395714285714285	0.9847857142857143	0.6595	0.6299285714285714	0.9234285714285714
D7s	0.9877142857142858	0.5581428571428572	0.9885714285714285	0.4922142857142857	0.9267857142857143	0.7891428571428571	0.9922142857142857	0.49128571428571427	0.9912142857142857	0.43914285714285717	0.9844285714285714	0.6243571428571428	0.9606428571428571	0.4982142857142857	0.9872857142857143	0.5329285714285714	0.9912857142857143	0.8695	0.6006428571428571	0.9895714285714285	0.46764285714285714	0.9667142857142857	0.5428571428571428	0.9879285714285714	0.0	0.9793571428571428	0.6349285714285714	0.9677142857142857	0.4697857142857143	0.9935714285714285	0.9931428571428571	0.9444285714285714	0.9947142857142857	0.8488571428571429	0.9922857142857143	0.9406428571428571	0.9957857142857143	0.5302857142857142	0.9925	0.7918571428571428	0.9952142857142857	0.7247857142857143	0.9905714285714285	0.9520714285714286	0.9935714285714285	0.9002142857142857	0.9907142857142858	0.963	0.9938571428571429	0.9122142857142858	0.9938571428571429	0.9885	0.5692857142857143	0.989	0.6917857142857143	0.9911428571428571	0.48592857142857143	0.9940714285714286	0.5765714285714286	0.9896428571428572	0.5995714285714285	0.9885	0.5513571428571429	0.9929285714285714	0.6354285714285715	0.7347142857142858	0.9864285714285714	0.5704285714285714	0.9919285714285714	0.6807857142857143	0.9747857142857143	0.6924285714285714	0.5729285714285715	0.9882142857142857	0.638	0.9786428571428571	0.5879285714285715	0.9817142857142858	0.4725714285714286	0.992	0.6537142857142857	0.9828571428571429	0.7706428571428572	0.9883571428571428	0.6386428571428572	0.9469285714285715	0.4640714285714286	0.9688571428571429	0.5899285714285715	0.9870714285714286	0.5347142857142857	0.989	0.6173571428571428	0.9915	0.7144285714285714	0.9900714285714286	0.49914285714285717	0.9901428571428571	0.5856428571428571	0.9914285714285714	0.5879285714285715	0.9902142857142857	0.981	0.5418571428571428
